co#	ordertype	ordertypedesc	order	orderdate	ordercount	linecount	shippedorders	shippedlines	invoicedorders	invoicedlines	sales_(eur)
08450	DI	Deemed Invoice (Rev)	20000500	2020-06-18	1	117	1	117	1	117	-145846
08450	DQ	Miscellaneous Debit	20171603	2020-06-18	1	1	1	1	1	1	185
08450	DQ	Miscellaneous Debit	20173162	2020-06-18	1	1	1	1	1	1	95
08450	S4	Do Not Use	20173142	2020-06-18	1	1	1	1	1	1	0
08450	S4	Do Not Use	20173159	2020-06-18	1	3	1	3	1	3	0
08450	SO	Sales Order	20171594	2020-06-18	1	2	1	2	1	2	348
08450	SO	Sales Order	20171596	2020-06-18	1	2	1	2	1	2	3509
08450	SO	Sales Order	20171656	2020-06-18	1	1	1	1	1	1	378
08450	SO	Sales Order	20172077	2020-06-18	1	3	1	3	1	3	3140
08450	SO	Sales Order	20172101	2020-06-18	1	1	1	1	1	1	0
08450	SU	Home Patient Order	20171687	2020-06-18	1	1	1	1	0	0	0
08450	SZ	EDI Sales Order	20171475	2020-06-18	1	1	1	1	1	1	2169
08450	SZ	EDI Sales Order	20171867	2020-06-18	1	1	1	1	1	1	2640
08450	SZ	EDI Sales Order	20171881	2020-06-18	1	1	1	1	1	1	728
08450	SZ	EDI Sales Order	20171994	2020-06-18	1	2	1	2	1	2	3360
08450	SZ	EDI Sales Order	20172143	2020-06-18	1	1	1	1	1	1	1435
08450	CF	Misc Credit	20173625	2020-06-19	1	1	1	1	1	1	-413
08450	DQ	Miscellaneous Debit	20173446	2020-06-19	1	5	1	5	1	5	8493
08450	S4	Do Not Use	20173501	2020-06-19	1	2	1	2	1	2	374
08450	S4	Do Not Use	20173980	2020-06-19	1	1	1	1	1	1	0
08450	SO	Sales Order	20173310	2020-06-19	1	1	1	1	1	1	402
08450	SO	Sales Order	20173412	2020-06-19	1	1	1	1	1	1	353
08450	SO	Sales Order	20173467	2020-06-19	1	3	1	3	1	3	3696
08450	SO	Sales Order	20173639	2020-06-19	1	1	1	1	1	1	113
08450	SU	Home Patient Order	20173649	2020-06-19	1	1	1	1	1	1	0
08450	SU	Home Patient Order	20173943	2020-06-19	1	1	1	1	1	1	0
08450	SU	Home Patient Order	20173945	2020-06-19	1	1	1	1	0	0	0
08450	SU	Home Patient Order	20173984	2020-06-19	1	1	1	1	0	0	0
08450	SZ	EDI Sales Order	20173243	2020-06-19	1	1	1	1	1	1	1680
08450	SZ	EDI Sales Order	20173529	2020-06-19	1	1	1	1	0	0	0
08450	SZ	EDI Sales Order	20173554	2020-06-19	1	1	1	1	1	1	2816
08450	DC	Deemed Commission Invoice	20000510	2020-06-20	1	100	1	100	1	100	45158
08450	DH	Deemed CrNote (Rev)	20000322	2020-06-20	1	15	1	15	1	15	16454
08450	DQ	Miscellaneous Debit	20176943	2020-06-22	1	1	1	1	0	0	317
08450	S4	Do Not Use	20175706	2020-06-22	1	2	1	2	1	2	0
08450	S4	Do Not Use	20175980	2020-06-22	1	1	1	1	1	1	0
08450	S4	Do Not Use	20176298	2020-06-22	1	1	1	1	1	1	0
08450	SO	Sales Order	20175996	2020-06-22	1	1	1	1	1	1	1564
08450	SU	Home Patient Order	20176019	2020-06-22	1	1	1	1	1	1	0
08450	SZ	EDI Sales Order	20176012	2020-06-22	1	1	1	1	1	1	94
08450	SZ	EDI Sales Order	20176023	2020-06-22	1	2	1	2	1	2	480
08450	SZ	EDI Sales Order	20176025	2020-06-22	1	1	1	1	1	1	125
08450	SZ	EDI Sales Order	20176166	2020-06-22	1	1	1	1	1	1	336
08450	CF	Misc Credit	20178033	2020-06-23	1	1	1	1	1	1	-2126
08450	CO	Credit note Customer Return	20177967	2020-06-23	1	1	1	1	1	1	-367
08450	S4	Do Not Use	20177665	2020-06-23	1	1	1	1	1	1	0
08450	S4	Do Not Use	20178073	2020-06-23	1	1	1	1	1	1	0
08450	S4	Do Not Use	20178081	2020-06-23	1	4	1	4	1	4	0
08450	SO	Sales Order	20177409	2020-06-23	1	2	1	2	1	2	675
08450	SU	Home Patient Order	20177183	2020-06-23	1	1	1	1	0	0	0
08450	SU	Home Patient Order	20177388	2020-06-23	1	1	1	1	1	1	0
08450	SU	Home Patient Order	20177521	2020-06-23	1	1	1	1	1	1	0
08450	SU	Home Patient Order	20177867	2020-06-23	1	1	1	1	1	1	0
08450	SU	Home Patient Order	20177869	2020-06-23	1	4	1	4	1	4	0
08450	DQ	Miscellaneous Debit	20161013	2020-06-10	1	2	1	2	1	2	960
08450	DQ	Miscellaneous Debit	20161033	2020-06-10	1	1	1	1	1	1	12560
08450	S4	Do Not Use	20160802	2020-06-10	1	1	1	1	1	1	0
08450	S4	Do Not Use	20160923	2020-06-10	1	1	1	1	1	1	0
08450	S4	Do Not Use	20160931	2020-06-10	1	1	1	1	1	1	0
08450	S8	Hardware Placement	20160806	2020-06-10	1	1	1	1	0	0	0
08450	SO	Sales Order	20160026	2020-06-10	1	2	1	2	1	2	463
08450	SU	Home Patient Order	20159741	2020-06-10	1	1	1	1	1	1	0
08450	SU	Home Patient Order	20159820	2020-06-10	1	1	1	1	0	0	0
08450	SU	Home Patient Order	20160487	2020-06-10	1	1	1	1	1	1	0
08450	SZ	EDI Sales Order	20159593	2020-06-10	1	5	1	5	1	5	2246
08450	SZ	EDI Sales Order	20159646	2020-06-10	1	3	1	3	1	3	5616
08450	SZ	EDI Sales Order	20159819	2020-06-10	1	1	1	1	1	1	1310
08450	SZ	EDI Sales Order	20160357	2020-06-10	1	4	1	2	1	2	631
08450	SZ	EDI Sales Order	20161019	2020-06-10	1	3	1	3	0	0	0
08450	CF	Misc Credit	20162075	2020-06-11	1	1	1	1	1	1	-693
08450	CF	Misc Credit	20162088	2020-06-11	1	1	1	1	1	1	-2093
08450	CF	Misc Credit	20162377	2020-06-11	1	1	1	1	1	1	-660
08450	DC	Deemed Commission Invoice	20000481	2020-06-11	1	4	1	4	1	4	3144
08450	DI	Deemed Invoice (Rev)	20000478	2020-06-11	1	99	1	99	1	99	-181139
08450	DI	Deemed Invoice (Rev)	20000479	2020-06-11	1	4	1	4	1	4	-12576
08450	DQ	Miscellaneous Debit	20162146	2020-06-11	1	1	1	1	1	1	3454
08450	S4	Do Not Use	20162517	2020-06-11	1	1	1	1	1	1	0
08450	SO	Sales Order	20161910	2020-06-11	1	8	1	8	1	8	0
08450	SO	Sales Order	20173576	2020-06-11	1	1	1	1	1	1	125
08450	SU	Home Patient Order	20161869	2020-06-11	1	1	1	1	1	1	0
08450	SU	Home Patient Order	20162089	2020-06-11	1	1	1	1	1	1	0
08450	SZ	EDI Sales Order	20162083	2020-06-11	1	2	1	2	1	2	5940
08450	SZ	EDI Sales Order	20162449	2020-06-11	1	1	1	1	1	1	707
08450	SZ	EDI Sales Order	20162531	2020-06-11	1	2	1	2	1	1	0
08450	SZ	EDI Sales Order	20162620	2020-06-11	1	1	1	1	1	1	78
08450	DI	Deemed Invoice (Rev)	20000483	2020-06-12	1	5	1	5	1	5	-6346
08450	S4	Do Not Use	20163962	2020-06-12	1	1	1	1	1	1	0
08450	S4	Do Not Use	20164272	2020-06-12	1	3	1	3	1	3	0
08450	SO	Sales Order	20163709	2020-06-12	1	1	1	1	0	0	0
08450	SO	Sales Order	20163726	2020-06-12	1	1	1	1	1	1	2553
08450	SO	Sales Order	20164019	2020-06-12	1	2	1	2	1	2	3763
08450	SU	Home Patient Order	20163717	2020-06-12	1	1	1	1	1	1	0
08450	SU	Home Patient Order	20163792	2020-06-12	1	5	1	5	0	0	0
08450	SZ	EDI Sales Order	20163701	2020-06-12	1	1	1	1	1	1	1676
08450	SZ	EDI Sales Order	20163877	2020-06-12	1	9	1	9	0	0	0
08450	SZ	EDI Sales Order	20164180	2020-06-12	1	1	1	1	1	1	640
08450	SZ	EDI Sales Order	20165829	2020-06-12	1	3	1	3	1	3	0
08450	SZ	EDI Sales Order	20166161	2020-06-12	1	1	1	1	1	1	360
08450	S4	Do Not Use	20166600	2020-06-15	1	3	1	3	1	3	0
08450	S4	Do Not Use	20166754	2020-06-15	1	4	1	4	1	4	0
08450	S4	Do Not Use	20167657	2020-06-15	1	3	1	3	1	3	0
08450	SF	Non Billable Service Orders	20167669	2020-06-15	1	1	1	1	1	1	0
08450	SF	Non Billable Service Orders	20167675	2020-06-15	1	1	1	1	1	1	0
08450	SO	Sales Order	20165896	2020-06-15	1	2	1	2	1	2	78
08450	SO	Sales Order	20166524	2020-06-15	1	17	1	17	1	14	0
08450	SO	Sales Order	20166603	2020-06-15	1	2	1	2	1	2	2496
08450	SU	Home Patient Order	20165898	2020-06-15	1	4	1	4	0	0	0
08450	SZ	EDI Sales Order	20165940	2020-06-15	1	1	1	1	0	0	0
08450	SZ	EDI Sales Order	20166162	2020-06-15	1	1	1	1	1	1	143
08450	SZ	EDI Sales Order	20166341	2020-06-15	1	1	1	1	1	1	84
08450	SZ	EDI Sales Order	20166674	2020-06-15	1	4	1	4	1	4	8112
08450	SZ	EDI Sales Order	20173582	2020-06-15	1	1	1	1	1	1	125
08450	CF	Misc Credit	20168758	2020-06-16	1	2	1	2	1	2	-676
08450	CO	Credit note Customer Return	20168611	2020-06-16	1	2	1	2	1	2	-322
08450	SO	Sales Order	20168086	2020-06-16	1	14	1	14	1	11	0
08450	SO	Sales Order	20168205	2020-06-16	1	2	1	2	1	2	753
08450	SO	Sales Order	20168209	2020-06-16	1	11	1	11	1	11	0
08450	SU	Home Patient Order	20167833	2020-06-16	1	1	1	1	0	0	0
08450	SU	Home Patient Order	20167918	2020-06-16	1	1	1	1	1	1	0
08450	SU	Home Patient Order	20168021	2020-06-16	1	8	1	8	0	0	0
08450	SU	Home Patient Order	20168024	2020-06-16	1	2	1	2	1	2	0
08450	SU	Home Patient Order	20168825	2020-06-16	1	1	1	1	0	0	0
08450	SZ	EDI Sales Order	20167884	2020-06-16	1	1	1	1	1	1	733
08450	SZ	EDI Sales Order	20168014	2020-06-16	1	1	1	1	1	1	680
08450	SZ	EDI Sales Order	20168194	2020-06-16	1	1	1	1	1	1	47
08450	SZ	EDI Sales Order	20168331	2020-06-16	1	3	1	3	1	3	2400
08450	CF	Misc Credit	20169841	2020-06-17	1	1	1	1	1	1	-4693
08450	DI	Deemed Invoice (Rev)	20000496	2020-06-17	1	115	1	115	1	115	-103488
08450	DQ	Miscellaneous Debit	20169811	2020-06-17	1	2	1	2	1	2	5192
08450	S4	Do Not Use	20170047	2020-06-17	1	1	1	1	1	1	0
08450	S4	Do Not Use	20170420	2020-06-17	1	1	1	1	1	1	0
08450	SO	Sales Order	20169783	2020-06-17	1	1	1	1	1	1	463
08450	SO	Sales Order	20169789	2020-06-17	1	9	1	9	1	9	3628
08450	SO	Sales Order	20170087	2020-06-17	1	1	1	1	1	1	5092
08450	SO	Sales Order	20170192	2020-06-17	1	3	1	3	0	0	0
08450	SO	Sales Order	20170197	2020-06-17	1	1	1	1	1	1	6000
08450	SU	Home Patient Order	20169797	2020-06-17	1	1	1	1	1	1	0
08450	SU	Home Patient Order	20170178	2020-06-17	1	1	1	1	1	1	0
08450	SU	Home Patient Order	20170198	2020-06-17	1	1	1	1	1	1	0
08450	SU	Home Patient Order	20170278	2020-06-17	1	1	1	1	1	1	0
08450	SU	Home Patient Order	20170445	2020-06-17	1	1	1	1	1	1	0
08450	SZ	EDI Sales Order	20169689	2020-06-17	1	1	1	1	1	1	168
08450	SZ	EDI Sales Order	20170045	2020-06-17	1	16	1	16	0	0	0
08450	SZ	EDI Sales Order	20170098	2020-06-17	1	2	1	2	1	2	348
08450	SZ	EDI Sales Order	20170202	2020-06-17	1	1	1	1	1	1	170
08450	SZ	EDI Sales Order	20170330	2020-06-17	1	1	1	1	0	0	0
08450	SZ	EDI Sales Order	20170428	2020-06-17	1	1	1	1	1	1	1854
08450	DB	Deemed Commission CrNote	20000315	2020-06-18	1	8	1	8	1	8	-3034
08450	DQ	Miscellaneous Debit	20171488	2020-06-18	1	1	1	1	1	1	2240
08450	DQ	Miscellaneous Debit	20172350	2020-06-18	1	1	1	1	1	1	82
08450	DQ	Miscellaneous Debit	20172426	2020-06-18	1	11	1	11	1	11	7040
08450	S4	Do Not Use	20171728	2020-06-18	1	2	1	2	1	2	0
08450	S4	Do Not Use	20172139	2020-06-18	1	1	1	1	1	1	0
08450	S4	Do Not Use	20172226	2020-06-18	1	3	1	3	1	3	252
08450	S4	Do Not Use	20172468	2020-06-18	1	1	1	1	1	1	0
08450	S4	Do Not Use	20173153	2020-06-18	1	1	1	1	1	1	0
08450	SO	Sales Order	20171478	2020-06-18	1	2	1	2	1	2	3648
08450	SO	Sales Order	20171548	2020-06-18	1	1	1	1	1	1	21
08450	SO	Sales Order	20171854	2020-06-18	1	6	1	6	1	6	561
08450	SO	Sales Order	20172083	2020-06-18	1	1	1	1	1	1	0
08450	SU	Home Patient Order	20171957	2020-06-18	1	1	1	1	1	1	0
08450	SZ	EDI Sales Order	20171476	2020-06-18	1	1	1	1	0	0	0
08450	SZ	EDI Sales Order	20171672	2020-06-18	1	1	1	1	0	0	0
08450	SZ	EDI Sales Order	20171855	2020-06-18	1	1	1	1	1	1	1320
08450	SZ	EDI Sales Order	20172084	2020-06-18	1	1	1	1	1	1	12946
08450	SZ	EDI Sales Order	20172177	2020-06-18	1	1	1	1	1	1	4320
08450	SZ	EDI Sales Order	20172222	2020-06-18	1	1	1	1	1	1	2376
08450	SZ	EDI Sales Order	20172248	2020-06-18	1	4	1	4	1	4	1670
08450	SZ	EDI Sales Order	20172268	2020-06-18	1	2	1	2	1	2	4290
08450	CF	Misc Credit	20173850	2020-06-19	1	6	1	6	1	6	-7186
08450	DQ	Miscellaneous Debit	20173851	2020-06-19	1	5	1	5	1	5	7186
08450	DQ	Miscellaneous Debit	20173869	2020-06-19	1	1	1	1	1	1	160
08450	DQ	Miscellaneous Debit	20174415	2020-06-19	1	7	1	7	1	7	5688
08450	S4	Do Not Use	20173296	2020-06-19	1	1	1	1	1	1	0
08450	S4	Do Not Use	20174016	2020-06-19	1	1	1	1	1	1	0
08450	SO	Sales Order	20173322	2020-06-19	1	1	1	1	1	1	68
08450	SO	Sales Order	20173581	2020-06-19	1	1	1	1	1	1	0
08450	SO	Sales Order	20173651	2020-06-19	1	2	1	2	1	2	206
08450	SU	Home Patient Order	20173946	2020-06-19	1	1	1	1	0	0	0
08450	SZ	EDI Sales Order	20173247	2020-06-19	1	1	1	1	1	1	1020
08450	SZ	EDI Sales Order	20173315	2020-06-19	1	2	1	2	1	2	338
08450	SZ	EDI Sales Order	20173387	2020-06-19	1	1	1	1	1	1	960
08450	SZ	EDI Sales Order	20173751	2020-06-19	1	1	1	1	1	1	4404
08450	SZ	EDI Sales Order	20173829	2020-06-19	1	1	1	1	1	1	545
08450	SZ	EDI Sales Order	20173852	2020-06-19	1	1	1	1	1	1	1260
08450	DQ	Miscellaneous Debit	20176001	2020-06-22	1	3	1	3	1	3	897
08450	SZ	EDI Sales Order	20173541	2020-06-19	1	2	1	2	1	1	117
08450	SZ	EDI Sales Order	20173723	2020-06-19	1	2	1	2	1	2	444
08450	SZ	EDI Sales Order	20173762	2020-06-19	1	1	1	1	1	1	720
08450	SZ	EDI Sales Order	20173841	2020-06-19	1	1	1	1	1	1	1200
08450	SZ	EDI Sales Order	20179448	2020-06-19	1	1	1	1	1	1	44
08450	SZ	EDI Sales Order	20175207	2020-06-21	1	1	1	1	1	1	16
08450	DQ	Miscellaneous Debit	20176436	2020-06-22	1	3	1	3	1	3	2592
08450	S4	Do Not Use	20176066	2020-06-22	1	1	1	1	1	1	0
08450	S4	Do Not Use	20176311	2020-06-22	1	1	1	1	1	1	0
08450	SO	Sales Order	20175649	2020-06-22	1	10	1	10	1	10	2215
08450	SU	Home Patient Order	20175521	2020-06-22	1	8	1	8	0	0	0
08450	SU	Home Patient Order	20175570	2020-06-22	1	2	1	2	0	0	0
08450	SU	Home Patient Order	20175620	2020-06-22	1	1	1	1	1	1	0
08450	SU	Home Patient Order	20175827	2020-06-22	1	1	1	1	0	0	0
08450	SU	Home Patient Order	20175905	2020-06-22	1	1	1	1	1	1	0
08450	SZ	EDI Sales Order	20175356	2020-06-22	1	3	1	3	1	3	2092
08450	SZ	EDI Sales Order	20175357	2020-06-22	1	3	1	3	1	3	0
08450	SZ	EDI Sales Order	20175615	2020-06-22	1	1	1	1	1	1	168
08450	SZ	EDI Sales Order	20175914	2020-06-22	1	2	1	2	1	2	2014
08450	SZ	EDI Sales Order	20176072	2020-06-22	1	3	1	3	1	3	2592
08450	SZ	EDI Sales Order	20176090	2020-06-22	1	3	1	3	1	3	2160
08450	SZ	EDI Sales Order	20176979	2020-06-22	1	5	1	5	1	4	1009
08450	CF	Misc Credit	20178016	2020-06-23	1	4	1	4	1	4	-3797
08450	DI	Deemed Invoice (Rev)	20000512	2020-06-23	1	113	1	113	1	113	-159125
08450	DI	Deemed Invoice (Rev)	20000513	2020-06-23	1	14	1	14	1	14	-13292
08450	DQ	Miscellaneous Debit	20177972	2020-06-23	1	1	1	1	1	1	72
08450	DQ	Miscellaneous Debit	20178036	2020-06-23	1	1	1	1	1	1	2126
08450	S4	Do Not Use	20177075	2020-06-23	1	1	1	1	1	1	0
08450	S4	Do Not Use	20177663	2020-06-23	1	1	1	1	1	1	0
08450	S4	Do Not Use	20177755	2020-06-23	1	1	1	1	1	1	0
08450	S4	Do Not Use	20178077	2020-06-23	1	2	1	2	1	2	0
08450	SA	Sample Order	20177681	2020-06-23	1	1	1	1	1	1	0
08450	SF	Non Billable Service Orders	20178079	2020-06-23	1	1	1	1	1	1	0
08450	SO	Sales Order	20177025	2020-06-23	1	1	1	1	1	1	318
08450	SO	Sales Order	20177502	2020-06-23	1	2	1	2	1	2	4290
08450	SO	Sales Order	20177537	2020-06-23	1	1	0	0	0	0	0
08450	SU	Home Patient Order	20177102	2020-06-23	1	4	1	4	0	0	0
08450	SU	Home Patient Order	20177443	2020-06-23	1	2	1	2	0	0	0
08450	SZ	EDI Sales Order	20177493	2020-06-23	1	1	1	1	1	1	2320
08450	DB	Deemed Commission CrNote	20000329	2020-06-24	1	16	1	16	1	16	-3030
08450	S4	Do Not Use	20179427	2020-06-24	1	1	1	1	1	1	0
08450	SZ	EDI Sales Order	20178772	2020-06-24	1	5	1	5	1	5	2983
08450	SZ	EDI Sales Order	20179027	2020-06-24	1	1	1	1	1	1	1320
08450	SZ	EDI Sales Order	20179258	2020-06-24	1	1	1	1	1	1	660
08450	SZ	EDI Sales Order	20179557	2020-06-24	1	3	0	0	0	0	3500
08450	DI	Deemed Invoice (Rev)	20000520	2020-06-25	1	67	1	67	1	67	-55580
08450	DQ	Miscellaneous Debit	20179638	2020-06-25	1	1	1	1	1	1	317
08450	DQ	Miscellaneous Debit	20180602	2020-06-25	1	10	1	10	1	10	6767
08450	SO	Sales Order	20179573	2020-06-25	1	2	1	2	1	2	348
08450	SO	Sales Order	20179576	2020-06-25	1	1	1	1	1	1	21
08450	SO	Sales Order	20179585	2020-06-25	1	6	1	6	0	0	0
08450	SU	Home Patient Order	20179628	2020-06-25	1	1	1	1	1	1	0
08450	SU	Home Patient Order	20179687	2020-06-25	1	1	1	1	0	0	0
08450	SU	Home Patient Order	20179971	2020-06-25	1	1	1	1	1	1	0
08450	SU	Home Patient Order	20180042	2020-06-25	1	1	1	1	0	0	0
08450	SU	Home Patient Order	20180084	2020-06-25	1	1	1	1	1	1	0
08450	SU	Home Patient Order	20180167	2020-06-25	1	1	1	1	1	1	0
08450	SZ	EDI Sales Order	20179560	2020-06-25	1	1	1	1	0	0	0
08450	SZ	EDI Sales Order	20179563	2020-06-25	1	2	1	2	1	2	21053
08450	SZ	EDI Sales Order	20179696	2020-06-25	1	2	1	2	1	2	8740
08450	SZ	EDI Sales Order	20180045	2020-06-25	1	1	0	0	0	0	0
08450	SZ	EDI Sales Order	20180138	2020-06-25	1	2	1	2	1	2	3360
08450	SZ	EDI Sales Order	20180155	2020-06-25	1	1	1	1	1	1	2640
08450	SZ	EDI Sales Order	20180195	2020-06-25	1	1	1	1	1	1	1848
08450	SZ	EDI Sales Order	20180261	2020-06-25	1	4	1	4	1	4	2650
08450	SZ	EDI Sales Order	20180336	2020-06-25	1	1	1	1	1	1	256
08450	SZ	EDI Sales Order	20180418	2020-06-25	1	1	1	1	1	1	560
08450	SZ	EDI Sales Order	20180420	2020-06-25	1	2	0	0	0	0	0
08450	CF	Misc Credit	20181516	2020-06-26	1	1	1	1	1	1	-82
08450	DK	Deemed Invoice (Rev) FOC	20000090	2020-06-26	1	5	1	5	1	5	0
08450	S4	Do Not Use	20181938	2020-06-26	1	1	1	1	1	1	0
08450	S4	Do Not Use	20181943	2020-06-26	1	1	1	1	1	1	0
08450	S4	Do Not Use	20182210	2020-06-26	1	4	1	4	1	4	0
08450	S4	Do Not Use	20182211	2020-06-26	1	1	1	1	1	1	0
08450	SO	Sales Order	20181816	2020-06-26	1	1	1	1	1	1	516
08450	SO	Sales Order	20181899	2020-06-26	1	1	1	1	1	1	516
08450	SO	Sales Order	20181955	2020-06-26	1	1	1	1	0	0	0
08450	SO	Sales Order	20182001	2020-06-26	1	1	1	1	0	0	706
08450	SU	Home Patient Order	20181480	2020-06-26	1	1	1	1	1	1	0
08450	SU	Home Patient Order	20181858	2020-06-26	1	1	1	1	1	1	0
08450	SZ	EDI Sales Order	20181595	2020-06-26	1	1	1	1	1	1	182
08450	SZ	EDI Sales Order	20181647	2020-06-26	1	2	1	2	1	2	590
08450	SZ	EDI Sales Order	20181743	2020-06-26	1	7	1	7	1	7	7348
08450	SZ	EDI Sales Order	20181860	2020-06-26	1	6	1	6	1	5	13579
08450	SZ	EDI Sales Order	20181948	2020-06-26	1	1	1	1	1	1	876
08450	SZ	EDI Sales Order	20181986	2020-06-26	1	1	1	1	1	1	156
08450	SZ	EDI Sales Order	20182250	2020-06-26	1	6	1	6	1	6	5047
08450	SZ	EDI Sales Order	20183947	2020-06-26	1	6	1	4	1	4	1699
08450	DQ	Miscellaneous Debit	20183327	2020-06-27	1	3	1	3	1	3	3133
08450	S4	Do Not Use	20184175	2020-06-29	1	1	1	1	1	1	0
08450	SO	Sales Order	20183918	2020-06-29	1	2	1	2	1	2	13667
08450	SO	Sales Order	20183933	2020-06-29	1	1	1	1	1	1	904
08450	SZ	EDI Sales Order	20183917	2020-06-29	1	1	1	1	1	1	504
08450	SZ	EDI Sales Order	20184033	2020-06-29	1	1	1	1	0	0	411
08450	SZ	EDI Sales Order	20184599	2020-06-29	1	2	1	2	1	2	2966
08450	SZ	EDI Sales Order	20184667	2020-06-29	1	1	1	1	0	0	285
08450	SZ	EDI Sales Order	20184737	2020-06-29	1	12	1	12	1	12	4568
08450	SZ	EDI Sales Order	20184773	2020-06-29	1	1	1	1	1	1	1001
08450	SZ	EDI Sales Order	20184795	2020-06-29	1	2	1	1	1	1	3096
08450	DQ	Miscellaneous Debit	20186013	2020-06-30	1	1	1	1	1	1	400
08450	S4	Do Not Use	20186011	2020-06-30	1	1	1	1	1	1	0
08450	SO	Sales Order	20185873	2020-06-30	1	1	1	1	1	1	540
08450	SU	Home Patient Order	20185816	2020-06-30	1	1	1	1	0	0	0
08450	SZ	EDI Sales Order	20185651	2020-06-30	1	1	1	1	1	1	1056
08450	SZ	EDI Sales Order	20185696	2020-06-30	1	2	1	2	0	0	1624
08450	SZ	EDI Sales Order	20185828	2020-06-30	1	1	1	1	0	0	32
08450	SZ	EDI Sales Order	20185860	2020-06-30	1	1	1	1	0	0	0
08450	SZ	EDI Sales Order	20185932	2020-06-30	1	1	1	1	0	0	7020
08450	SZ	EDI Sales Order	20185952	2020-06-30	1	1	1	1	1	1	65
08450	SZ	EDI Sales Order	20186151	2020-06-30	1	1	1	1	0	0	265
08450	SZ	EDI Sales Order	20186175	2020-06-30	1	6	1	6	1	6	4482
08450	SZ	EDI Sales Order	20187390	2020-06-30	1	4	1	4	0	0	0
08450	CF	Misc Credit	20188137	2020-07-01	1	2	1	2	1	2	-206
08450	DQ	Miscellaneous Debit	20188827	2020-07-01	1	1	1	1	0	0	86
08450	DQ	Miscellaneous Debit	20188830	2020-07-01	1	1	1	1	0	0	229
08450	DQ	Miscellaneous Debit	20188834	2020-07-01	1	1	1	1	0	0	3145
08450	DQ	Miscellaneous Debit	20188839	2020-07-01	1	2	1	2	0	0	119
08450	DQ	Miscellaneous Debit	20188843	2020-07-01	1	2	1	2	0	0	747
08450	DQ	Miscellaneous Debit	20188856	2020-07-01	1	4	1	4	0	0	1613
08450	DQ	Miscellaneous Debit	20188867	2020-07-01	1	1	1	1	0	0	593
08450	DQ	Miscellaneous Debit	20188868	2020-07-01	1	1	1	1	0	0	95
08450	S4	Do Not Use	20187450	2020-07-01	1	1	1	1	1	1	0
08450	S4	Do Not Use	20187842	2020-07-01	1	3	1	3	1	3	0
08450	S4	Do Not Use	20188031	2020-07-01	1	2	1	2	1	2	0
08450	S4	Do Not Use	20188810	2020-07-01	1	2	1	2	1	2	0
08450	S4	Do Not Use	20188817	2020-07-01	1	1	1	1	1	1	0
08450	SO	Sales Order	20187320	2020-07-01	1	1	0	0	0	0	0
08450	SO	Sales Order	20187325	2020-07-01	1	1	1	1	1	1	463
08450	SO	Sales Order	20187331	2020-07-01	1	2	1	2	1	2	247
08450	SO	Sales Order	20187392	2020-07-01	1	5	1	5	0	0	1899
08450	SO	Sales Order	20187779	2020-07-01	1	1	1	1	0	0	5465
08450	SZ	EDI Sales Order	20187317	2020-07-01	1	2	1	2	0	0	0
08450	SZ	EDI Sales Order	20187624	2020-07-01	1	1	1	1	0	0	1035
08450	SU	Home Patient Order	20177893	2020-06-23	1	1	1	1	0	0	0
08450	SU	Home Patient Order	20177945	2020-06-23	1	5	1	5	0	0	0
08450	SU	Home Patient Order	20178082	2020-06-23	1	1	1	1	1	1	0
08450	SZ	EDI Sales Order	20177018	2020-06-23	1	3	1	3	1	3	4320
08450	SZ	EDI Sales Order	20177079	2020-06-23	1	1	1	1	1	1	104
08450	SZ	EDI Sales Order	20177081	2020-06-23	1	3	1	3	0	0	0
08450	SZ	EDI Sales Order	20177432	2020-06-23	1	1	1	1	1	1	9812
08450	SZ	EDI Sales Order	20177822	2020-06-23	1	1	1	1	1	1	458
08450	DK	Deemed Invoice (Rev) FOC	20000089	2020-06-24	1	2	1	2	1	2	0
08450	S4	Do Not Use	20178873	2020-06-24	1	1	1	1	1	1	0
08450	S4	Do Not Use	20179017	2020-06-24	1	1	1	1	1	1	0
08450	S4	Do Not Use	20179019	2020-06-24	1	1	1	1	1	1	0
08450	S4	Do Not Use	20179115	2020-06-24	1	1	1	1	0	0	259
08450	SO	Sales Order	20179552	2020-06-24	1	2	1	2	1	2	630
08450	SZ	EDI Sales Order	20178932	2020-06-24	1	3	1	3	1	3	2528
08450	SZ	EDI Sales Order	20179302	2020-06-24	1	1	1	1	1	1	600
08450	SZ	EDI Sales Order	20179492	2020-06-24	1	2	1	2	1	2	20160
08450	SZ	EDI Sales Order	20179501	2020-06-24	1	2	1	2	1	2	5652
08450	CF	Misc Credit	20180537	2020-06-25	1	1	1	1	1	1	-156
08450	DQ	Miscellaneous Debit	20180605	2020-06-25	1	2	1	2	1	2	9360
08450	S4	Do Not Use	20179747	2020-06-25	1	2	1	2	1	2	1300
08450	S4	Do Not Use	20179748	2020-06-25	1	3	1	3	1	3	0
08450	S4	Do Not Use	20179759	2020-06-25	1	6	1	6	1	6	0
08450	S4	Do Not Use	20179863	2020-06-25	1	1	1	1	1	1	0
08450	S4	Do Not Use	20180143	2020-06-25	1	2	1	2	1	2	0
08450	SO	Sales Order	20179885	2020-06-25	1	3	1	3	1	3	12960
08450	SU	Home Patient Order	20179695	2020-06-25	1	1	1	1	1	1	0
